,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.009976381572694452,,0.0075063740866005485,,-0.7233258162023803,,0.48412698412698413,,-3.1672683627141235e-05,,0.0076428453914879155,,-0.066,,0.484,,0.464,
