,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.0076622809802635115,,0.0055234087501790305,,-0.016570349736937384,,0.5079365079365079,,0.0004747963448993157,,0.007633514221940939,,0.987,,0.508,,0.282,
