date,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_pca_1,z_pca_2,z_pca_3,z_pca_4,z_pca_5,z_pca_6,z_pca_7,z_pca_8,z_pca_9,z_pca_10,z_pca_11,z_pca_12,z_has_news,z_pca_1_large,z_pca_2_large,z_pca_3_large,z_pca_4_large,z_pca_5_large,z_pca_6_large,z_pca_7_large,z_pca_8_large,z_pca_9_large,z_pca_10_large,z_pca_11_large,z_pca_12_large,z_pca_13_large,z_pca_14_large,z_has_news_large,target_h1,target_h5,target_h20,Symbol
2006-01-11,0.22600960036948625,0.17550245203644566,0.614597309695769,-0.6196848273377451,-0.7246775516398495,-0.7316987162132564,0.6507515727862627,0.9344391355777807,-0.4516156153165056,-0.014457585734744498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039515663902944,-0.007763352211672,-0.0226818381373341,SPY
2006-01-12,-0.3205498923357085,0.20998416573663384,0.5551253859726615,-0.6234122591920601,-0.7181599266316344,-0.7293811749948419,0.4677250045403972,0.6385527872541904,-0.8318100000552417,0.6999172388055744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009322101779609,-0.02221695571993,-0.0169126403312507,SPY
2006-01-13,-0.08900614186451675,-0.07050220510997969,0.3793155975526903,-0.6277725287096103,-0.7107020793271025,-0.7277256415558693,0.4092183379069951,0.40829460465218864,-0.6176991947055286,1.4142920633458933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002723627184066,-0.0177191738183317,-0.0177980615690787,SPY
2006-01-17,-0.22638357701347464,-0.30278003987190094,0.025356248173337627,-0.6284761204176756,-0.7025391065082018,-0.7260507537209313,0.28272430561901957,0.2307513977190732,-0.26882588387496437,-0.7288324102750634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039822333951002,-0.013967611209674,-0.0045299070827216,SPY
2006-01-18,-0.3229016364854871,-0.23334621515113974,-0.17771023288057672,-0.6247513398843314,-0.7001457769989389,-0.7244852572155682,0.11075790375431478,0.6006728895094711,1.0290412058768232,-0.014457585734744498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038262849357497,-0.0091166517777958,0.0029685631949085,SPY
2006-01-19,0.2759060207768927,-0.40580978368851545,-0.36932200941678617,-0.6402670916764481,-0.6979875678189782,-0.7216973261904611,0.21649204179989232,0.6579964782120334,1.4542141762364114,0.6999172388055744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0184051698985525,-0.0074312067630559,0.0066028723095961,SPY
2006-01-20,-1.4289456326114849,-0.03544499058076243,-0.3443428028218651,-0.45036331699461307,-0.7010004753056687,-0.7215471582916099,-0.47415984336837697,-0.0922929522207578,3.0164098019051426,1.4142920633458933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035655717236373,0.0201958246273763,0.0222946363342417,SPY
2006-01-23,0.2559128465090436,-0.8509899622371999,-0.8992292247177558,-0.4457176412962412,-0.7053171291391297,-0.721128947369277,-0.3474525601403996,0.28341922962013877,0.5269768469509353,-1.4432072348153824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010279354245916,0.0158526571242072,0.0162414877153285,SPY
2006-01-24,0.0613104926652845,-0.8657319913054035,-0.7265554617755222,-0.45803590071853695,-0.7100610732575703,-0.7212791270839986,-0.3071495915074924,-0.4040777174151712,-0.1890778138670806,-0.7288324102750634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008687260367779,0.0074787682674637,0.0212656284805863,SPY
2006-01-25,0.04910128773145645,0.23311298566352148,-0.5825297071429755,-0.4578055968812153,-0.714847732276097,-0.7213864270044854,-0.27332264239852166,-0.627040748761577,1.6099238002018437,-0.014457585734744498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055117299504896,0.0135664130287649,0.0189262214864553,SPY
