,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.008922302008670453,,0.006514224616088706,,-0.1518553801851359,,0.5357142857142857,,0.0002540394971721867,,0.008327527358093502,,0.484,,0.536,,0.433,
