,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.01037798057353929,,0.007881336660369817,,-0.8648632808520142,,0.49603174603174605,,0.0005742523069732133,,0.007615334942982602,,1.197,,0.496,,0.361,
