,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.008968718128490032,,0.0066907742905754405,,-0.3927784586257961,,0.5119047619047619,,0.00030349439526181505,,0.007645695364967548,,0.63,,0.512,,0.806,
