date,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_pca_1,z_pca_2,z_pca_3,z_pca_4,z_pca_5,z_pca_6,z_pca_7,z_pca_8,z_pca_9,z_pca_10,z_pca_11,z_pca_12,z_has_news,z_pca_1_large,z_pca_2_large,z_pca_3_large,z_pca_4_large,z_pca_5_large,z_pca_6_large,z_pca_7_large,z_pca_8_large,z_pca_9_large,z_pca_10_large,z_pca_11_large,z_pca_12_large,z_pca_13_large,z_pca_14_large,z_has_news_large,target_h1,target_h5,target_h20,Symbol
2009-01-13,0.12755185819278683,-3.289231401562402,-3.071374149706144,1.9100297185657125,-1.4717319959056512,-1.4826945956044297,-1.2038980381052875,-0.4206927389066118,-0.13535727120050808,-0.7311448592938508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0319597920736125,-0.0357596447060206,-0.041128022079806,SPY
2009-01-14,-3.1362834545397638,-1.644139057302128,-3.2885402266512807,2.116485053519678,-1.477905686718461,-1.4844892634265925,-2.4905358670934583,-0.7324281960243427,0.33423200369141437,-0.016172005036767308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003556429777873,-0.0193878010319838,-0.0084510187734334,SPY
2009-01-15,-0.015659568887487492,-2.179585337449269,-3.3582424580013917,1.4553882421731865,-1.485743522403911,-1.4890140119071849,-2.3175384278025657,-0.8219400087047558,0.8812223699333785,0.6988008492203162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007789266360624,-0.0154022212460622,-0.0196223524481693,SPY
2009-01-16,0.7021875728429667,-2.2834419202548193,-3.5258389724052472,1.4815756733301366,-1.4963462173796809,-1.4925030247650777,-1.8671023608611665,-0.790943226567859,0.09535533910125225,1.4137737034773996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0542307921627998,-0.0163567653514586,-0.0711279108017945,SPY
2009-01-20,-5.286940399901587,0.5002080456003927,-2.1983703467463696,2.1258280956073268,-1.5128273204452074,-1.4978742284758078,-3.914186587699019,-1.31070666069667,0.2265719804666476,-0.7311448592938508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422860301919802,0.047980040077026,-0.0192984283198596,SPY
2009-01-21,4.033457135471757,-3.322512147046389,-3.547266262073403,2.630296984114825,-1.5254699291038014,-1.5006534677174268,-2.0799507489981894,-1.0722375303153753,-0.07654954927955863,-0.016172005036767308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155879483995757,0.0389691138292525,-0.0723979299484014,SPY
2009-01-22,-1.555293864268062,-0.9066834647105962,-1.7235710485316373,2.644609231844367,-1.5360994040464622,-1.5035468288292857,-2.627972707192272,-1.4064206658711778,0.32073483727340796,0.6988008492203162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043412227637089,0.021518721255533,-0.0665789448150047,SPY
2009-01-23,0.3692182908206423,1.7994976364094395,-0.9853956592793792,2.638925226478196,-1.546742314220758,-1.5055943092375845,-2.374928897988906,-1.8569268015261977,0.07173978900146499,1.4137737034773996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068347222552276,-0.0033747791905343,-0.1073548569953244,SPY
2009-01-26,0.6100095430417075,-0.8577995691795472,-0.8056934236335398,2.6427510329251125,-1.5540030823430757,-1.5075948212276487,-2.0171118607116636,-1.7302286451751259,-0.3229398889304804,-1.4461177135509342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101060132656849,-0.0132329168089864,-0.076980650577715,SPY
2009-01-27,0.9259102526535504,0.7124732589402057,-0.8487320074722587,2.66150667578601,-1.5572510043426424,-1.5093604005950751,-1.5256030125268485,-1.6843131903314843,-0.5749796656436329,-0.7311448592938508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332751039442067,-0.0093896732003786,-0.0949900263006737,SPY
