,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.00921198421030112,,0.006762858086981262,,-0.4693581316338433,,0.4523809523809524,,-0.00019383866887206897,,0.007653396764596284,,-0.402,,0.452,,0.845,
