date,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_pca_1,z_pca_2,z_pca_3,z_pca_4,z_pca_5,z_pca_6,z_pca_7,z_pca_8,z_pca_9,z_pca_10,z_pca_11,z_pca_12,z_has_news,z_pca_1_large,z_pca_2_large,z_pca_3_large,z_pca_4_large,z_pca_5_large,z_pca_6_large,z_pca_7_large,z_pca_8_large,z_pca_9_large,z_pca_10_large,z_pca_11_large,z_pca_12_large,z_pca_13_large,z_pca_14_large,z_has_news_large,target_h1,target_h5,target_h20,Symbol
2013-01-16,-0.054161602691980906,-0.06413977790836452,0.3540712469838724,-0.06689140237255176,-1.424573774318813,-1.4358835633769258,0.48833871519343197,0.9930563987479584,-0.7131357454196384,-0.015893049979024316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064394158237748,0.0159212718359373,0.0350141347879962,SPY
2013-01-17,0.5439719035963774,-0.026653807519484925,0.2363916961960373,-0.1004340431299819,-1.4225676444106372,-1.434267927623849,0.705306858468348,1.1931006308203542,-0.09917312042164723,0.6992941990770725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022274813466278,0.0150885299591827,0.0273919690191197,SPY
2013-01-18,0.16084005568908785,0.37012599387157535,0.1713308098401472,-0.14052813516318888,-1.4208354520037112,-1.4320321969864287,0.7256369574481326,1.9021318410388866,0.6678560526583635,1.4144814481331693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053790723332101,0.011662420678955,0.0326308077329517,SPY
2013-01-22,0.44751946276170945,0.5329668670241262,0.2723104804807718,-0.1419271448571163,-1.4180427159330102,-1.4298071171793982,0.8792061617825869,1.778562118591708,-0.5535526812220942,-0.7310802990351212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016076810034251,0.0102066924170358,0.0147102149705711,SPY
2013-01-23,0.10446091396377008,0.45991440872460265,0.5388978117613175,-0.2066067029043286,-1.4146667722102573,-1.4268975656334528,0.8516607665616307,1.2851541841145053,-0.680080514040948,-0.015893049979024316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002676213288994,0.0046756673423198,0.0070054233019138,SPY
2013-01-24,-0.017435459826650998,0.41721320941631795,0.5797024299772421,-0.2202205704134015,-1.4115824575751963,-1.4237757726983762,0.7610090294261403,1.579535865857157,0.19933469901521025,0.6992941990770725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056066739470201,0.0019395159279378,0.0164622161876577,SPY
2013-01-25,0.46822287763172743,0.06505934166955259,0.5974658158374255,-0.24155421966528362,-1.4087809136037728,-1.4200172387433267,0.8747861378214654,1.6158194833529393,0.2114511007757365,1.4144814481331693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011986279335998,0.0065673359322273,-0.0083543448234255,SPY
2013-01-28,-0.15081046660371225,0.34057031321000003,0.5608281764948831,-0.24221706707757898,-1.4061296344396101,-1.4162542683466632,0.7022032749469287,1.8194552533806252,-0.4953487315603538,-1.446267548091218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039233440712909,-0.0035385161329353,-0.0003336378057943,SPY
2013-01-29,0.3151014818870976,0.23955294095415425,0.4100917242267199,-0.3587476132742797,-1.4028686144540103,-1.411553890055048,0.7152950325842791,2.294777329287355,-0.6591059327329248,-0.7310802990351212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039233440712909,0.0025852331293432,0.0082628647634308,SPY
2013-01-30,-0.39865988936195007,0.12357978070438772,0.3460449307007365,-0.4471286775508957,-1.4002173352898475,-1.408166774317833,0.44226868496710703,1.6965318052048,0.0016753216337074743,-0.015893049979024316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024685300854825,0.0072370656609805,0.0102090122439646,SPY
2013-01-31,-0.26632507414381473,-0.06413977790836452,0.10269977473024973,-0.9016174267257842,-1.397875351538153,-1.4065572097066041,0.2881075601227376,1.112368480497341,-0.5936604839400562,0.6992941990770725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102344939513097,0.0083809574448041,0.0159705970790193,SPY
2013-02-01,0.889185083868801,-0.5045085116710574,-0.017681019733214846,-0.8317996936893854,-1.3950119501683471,-1.4041207859103135,0.637935588034503,1.468145631032358,-0.13423393877126316,1.4144814481331693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0113044799987624,0.0036954170665248,0.0110467796471347,SPY
2013-02-04,-1.07007305186266,0.47089698754752113,0.18592637049453448,-0.6828330381139539,-1.3939426659682912,-1.4027190936569207,0.12211684141824695,0.5034408987036579,0.44597761872461256,-1.446267548091218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100470933335694,0.0148022853168647,0.031270109401178,SPY
