date,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_pca_1,z_pca_2,z_pca_3,z_pca_4,z_pca_5,z_pca_6,z_pca_7,z_pca_8,z_pca_9,z_pca_10,z_pca_11,z_pca_12,z_has_news,z_pca_1_large,z_pca_2_large,z_pca_3_large,z_pca_4_large,z_pca_5_large,z_pca_6_large,z_pca_7_large,z_pca_8_large,z_pca_9_large,z_pca_10_large,z_pca_11_large,z_pca_12_large,z_pca_13_large,z_pca_14_large,z_has_news_large,target_h1,target_h5,target_h20,Symbol
2007-01-12,0.5569360698555176,0.4029417352331389,0.08047010773669223,-0.8126101295798565,-0.5469152008224267,-0.5424827243486957,0.2877326992331069,0.06310211604014655,-0.5547958182474405,1.4151342642602251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019570118532161,-0.0060226014328321,0.0014642691201069,SPY
2007-01-16,-0.1693967264312617,0.6417199330190876,0.6753439841311281,-0.8072981282632283,-0.5455072384017866,-0.5407137218971169,0.1897942326048244,0.16284158933500006,-1.0159923515320493,-0.7284071177889238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004191850936816,-0.00111994949747,0.0118211617353551,SPY
2007-01-17,0.01178403583839991,0.28558445762824486,0.4243871615512915,-0.8608578416496293,-0.5428788996956082,-0.5400603067609802,0.1963299105117176,0.5949192608312655,-0.736265142513999,-0.01389332377254073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033612954868438,0.0064815382089538,0.0179472183348305,SPY
2007-01-18,-0.2764708389182981,-0.11679028622774393,0.4728716477218557,-0.8509182807851412,-0.5406821614440763,-0.5398716244561379,0.0683380158320167,0.07926716266927,0.11158698274193457,0.7006204702438422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019623936451633,-0.0019667085278856,0.022612956443635,SPY
2007-01-19,0.12945092454623733,-0.1958213012422137,0.21748858805119536,-0.8552705718266302,-0.5385230216696497,-0.5390512262453508,0.130039510888782,-0.1857073369965773,-0.4296337737367526,1.4151342642602251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030858728316172,-0.0048433022278411,0.02017003204101,SPY
2007-01-22,-0.25547035464217804,-0.10897179642561686,0.12550400654421895,-0.8491124137895459,-0.5350685320932085,-0.5389003722176838,0.013038753296492477,-0.2532154116058708,-0.26808281764608505,-1.4429209118053068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029456400821459,-0.0023201367904421,0.0253814356462518,SPY
2007-01-23,0.20442170471831778,-0.0934714149647083,-0.28138801623746074,-0.8433060492418111,-0.5320458460966271,-0.5382780317666275,0.11404223155615714,0.22551779040699785,-0.5641722174544771,-0.7284071177889238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080206728001055,-7.038894897881676e-05,0.0220247621226725,SPY
2007-01-24,0.5913838618677348,-0.03813575337662862,-0.09416185330112739,-0.8136804862972697,-0.5266388763384542,-0.5360810535718505,0.3834266926040067,0.7397449129622762,-0.46253439484464043,-0.01389332377254073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118095422236832,-0.0013900836386238,0.0132498293362655,SPY
2007-01-25,-0.9206345247698149,0.5869242797678825,0.1961294818059247,-0.7369351775855661,-0.5252870983519984,-0.5346572800575986,-0.07708140041687216,-0.12481817279838137,0.37934856385053367,0.7006204702438422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009142000547921,0.0163844582481864,0.0211440766541546,SPY
2007-01-26,-0.08988419410984415,-0.24347565257403278,-0.12649852461424063,-0.7563259357289148,-0.525343445286354,-0.5341387021219544,-0.11813549032582726,0.29602706645494253,0.08823015542737322,1.4151342642602251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005627073942182,0.018680331055326,0.0211635103245413,SPY
