date,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,z_pca_1,z_pca_2,z_pca_3,z_pca_4,z_pca_5,z_pca_6,z_pca_7,z_pca_8,z_pca_9,z_pca_10,z_pca_11,z_pca_12,z_has_news,z_pca_1_large,z_pca_2_large,z_pca_3_large,z_pca_4_large,z_pca_5_large,z_pca_6_large,z_pca_7_large,z_pca_8_large,z_pca_9_large,z_pca_10_large,z_pca_11_large,z_pca_12_large,z_pca_13_large,z_pca_14_large,z_has_news_large,target_h1,target_h5,target_h20,Symbol
2008-01-29,0.3587942109729976,0.06623805504985596,0.8640822510848212,0.4419796341483187,-0.7485076060840757,-0.6879914736397562,-0.7672693310275724,-0.7664235799790795,-0.6129521517538609,-0.7295068690893529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073849760849888,-0.0131839154082866,0.0168537175612186,SPY
2008-01-30,-0.6053745368154476,1.1896310192357142,1.457419294199527,0.44191045972676407,-0.7535267894926693,-0.6967387918057047,-0.8895535740075131,-1.090472283766174,0.9913878862763041,-0.014192740643761682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180700588707436,-0.0138830208224343,0.0144235539838044,SPY
2008-01-31,1.3856423490492134,-0.1811879771418214,0.23780465201431047,0.5446488822595628,-0.7529263971982594,-0.7025909314938076,-0.1088156667035502,-0.861562063244165,1.0714387770111373,0.7011213878018295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159599944452821,-0.025360528816515,-0.0261823041624458,SPY
2008-02-01,1.2205994053383833,0.5753996096710189,0.6164979769729634,0.619740385645842,-0.7434576899436185,-0.706678131027704,0.574970578746588,-0.4536100222966771,-0.24478637328882527,1.416435516247421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126892623093031,-0.0477628178242186,-0.044536403081592,SPY
2008-02-04,-1.0202599792607265,1.920787663902256,1.812196495124277,0.5240789211308792,-0.7345893913392872,-0.709379696747408,0.13712428294093185,-0.7796587262713645,-1.0189621421475306,-1.4448209975349442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0271397303300204,-0.0299760039268495,-0.0356746364005102,SPY
2008-02-05,-2.1505324730101907,0.14810505467660762,0.6721676699602236,0.6680602269963447,-0.7293393935017201,-0.7148448987397567,-0.788036754859363,-0.8358104234126666,0.5351784261165923,-0.7295068690893529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080840814991365,0.0063918618828013,-0.0022386072884374,SPY
2008-02-06,-0.6600564764391061,-2.335764212931023,-0.5850780004386701,0.6325838937413945,-0.7305864162134653,-0.7193810982989053,-1.0082578350971718,-0.8253411531324634,0.21239893852566125,-0.014192740643761682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065925508766628,0.0246466463407051,-0.0150694733536171,SPY
2008-02-07,0.487905918374412,-2.070364209896574,-0.6124752430056403,0.6139877217787542,-0.7322184076904269,-0.7243662238723125,-0.6753418717771242,-0.32577310096429707,0.6622859361552227,0.7011213878018295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064422945624214,0.0092157913171746,-0.0320162445947067,SPY
2008-02-08,-0.5316408007318666,-0.12634769813472876,-1.0622673118619883,0.5980926912924966,-0.732172234991094,-0.7307292614462915,-0.8025301225185144,-0.2602493558763947,-0.0714288517920696,1.416435516247421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005097551588066,0.0154362736745508,-0.0388449157437129,SPY
2008-02-11,0.37097153454314685,-0.03173029309731036,-1.9401906315485888,0.6050407878139816,-0.7344662150733723,-0.7356834010838901,-0.5239077229275252,0.00480856745713446,-0.39282957263602025,-1.4448209975349442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092281354796304,0.0131467264915725,-0.0086355189304789,SPY
