date,Symbol,Open,High,Low,Close,PX,Volume,ret_1,ret_2,ret_5,vol_20,ma_10,ma_20,ma_gap,rsi_14,vol_z,dow,target_h1,target_h5,target_h20,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,has_news,pca_1_large,pca_2_large,pca_3_large,pca_4_large,pca_5_large,pca_6_large,pca_7_large,pca_8_large,pca_9_large,pca_10_large,pca_11_large,pca_12_large,pca_13_large,pca_14_large,has_news_large
2007-06-26,SPY,150.2100067138672,150.4600067138672,148.27999877929688,148.2899932861328,105.43556213378906,198445700,-0.010331584899208934,-0.01424720307549876,-0.020217401581588135,0.14422389905992752,107.67967376708984,107.69419784545899,-0.020972677793757,41.87842167550249,1.6492494449942008,1,0.014128589524360358,0.02694552162504138,0.02214168152297802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-06-27,SPY,148.1300048828125,150.57000732421875,148.05999755859375,150.39999389648438,106.935791015625,213638000,0.014128589524360358,-0.015125717276008643,-0.033031175094254905,0.15075433648350156,107.62007751464844,107.60811920166016,-0.006247931764100434,55.63085440977962,1.8764456338910311,2,-0.0001327829135098213,0.011765741951879072,-0.015950917351641003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-06-28,SPY,150.3800048828125,151.41000366210938,149.6699981689453,150.3800048828125,106.92159271240234,157705000,-0.0001327829135098213,0.0037970046251514233,-0.00490842360266619,0.15076939619592827,107.49038848876953,107.52699127197266,-0.005630200867790092,49.961531616246695,0.6969111240370244,3,0.00033224522200203666,0.017141426200740106,-0.03567361902172639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-06-29,SPY,150.89999389648438,151.64999389648438,149.14999389648438,150.42999267578125,106.95712280273438,199701800,0.00033224522200203666,0.013995806610850536,-0.010582981363857158,0.14933983636707837,107.30267791748047,107.4207389831543,-0.004315890812225942,49.26954227490791,1.5089130467775864,4,0.009000054004618008,0.01759334533107282,-0.020483364176260288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-02,SPY,150.8699951171875,151.9199981689453,150.77000427246094,151.7899932861328,107.92408752441406,103357000,0.009000054004618008,0.00019946230849221536,-0.0007976654431560704,0.1534788879155607,107.22446517944336,107.36212768554688,0.0052342464794765675,59.38536829036108,-0.5009187093570481,0,0.003617415787570799,-0.005747788875780202,-0.04081072506392225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-03,SPY,152.17999267578125,152.5,151.99000549316406,152.33999633789062,108.31520080566406,54048400,0.003617415787570799,0.009332299226620044,0.012996520938261646,0.15359423315493415,107.15834732055664,107.34466514587402,0.009041303156250402,54.19230517995952,-1.5398085911374946,1,-0.0010511901488019504,-0.00230072120812963,-0.03956807845350152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-05,SPY,152.39999389648438,152.55999755859375,151.6300048828125,152.17999267578125,108.20140075683594,89279000,-0.0010511901488019504,0.012617469792188807,0.02694552162504138,0.1484423425654073,107.23229064941407,107.37991752624512,0.007650250153992122,49.902620419702075,-0.8214176443896939,3,0.005242901335351213,0.014417389711010031,-0.030558566126639874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-06,SPY,152.3800048828125,153.1699981689453,151.92999267578125,152.97999572753906,108.77017974853516,81109000,0.005242901335351213,0.0025662256387688487,0.011765741951879072,0.13203496612494167,107.3033935546875,107.54060096740723,0.011433623859890663,49.632915277983045,-0.9801649933410707,4,0.0007841643523347486,0.012150222419606393,-0.06188372382770169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-09,SPY,153.16000366210938,153.36000061035156,152.6199951171875,153.10000610351562,108.85550689697266,72348100,0.0007841643523347486,0.004191711186549263,0.017141426200740106,0.12494009933316937,107.48469696044921,107.63687782287597,0.011321668732365398,50.85984915728807,-1.138158311694336,0,-0.014341080202235013,0.011236606165609508,-0.0460469544639075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-10,SPY,152.2899932861328,152.61000061035156,150.77000427246094,150.9199981689453,107.3055419921875,180362600,-0.014341080202235013,0.006027065687685962,0.01759334533107282,0.1360430290429494,107.56219863891602,107.64645385742188,-0.003166958622584204,41.61317994516022,1.0875523454800553,1,0.007064483455221371,0.025060404519162915,-0.02109308060578652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-11,SPY,150.75,152.0500030517578,150.52000427246094,151.99000549316406,108.0662841796875,175607600,0.007064483455221371,-0.013556915849900264,-0.005747788875780202,0.13159273586506415,107.82527084350586,107.75247230529786,0.002912340363759869,53.2816830801228,0.955880121127686,2,0.01566692077033771,0.01618547792571512,-0.014313215517702815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-12,SPY,152.3699951171875,154.75,152.33999633789062,154.38999938964844,109.7726821899414,133882500,0.01566692077033771,-0.007276596747013642,-0.00230072120812963,0.13275033200721537,108.1089599609375,107.86451873779296,0.01769037190799483,58.30470144695176,0.07615203009205866,3,0.0029757340439475755,0.004395209399183031,-0.060061833336990667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-13,SPY,154.57000732421875,155.4600067138672,154.38999938964844,154.85000610351562,110.09982299804688,111794300,0.0029757340439475755,0.022731404225559082,0.014417389711010031,0.13148276323528008,108.42678298950196,107.95858573913574,0.01983387652080837,65.87887716617668,-0.39597012278294574,4,-0.0001294519016621365,-0.008756818770732089,-0.06772513185169338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-16,SPY,154.99000549316406,155.52999877929688,154.5800018310547,154.8300018310547,110.0855712890625,98378700,-0.0001294519016621365,0.018642654814285287,0.012150222419606393,0.13027397610720715,108.73962783813477,108.02115287780762,0.01911124216189508,69.47031152197596,-0.6756845261425819,0,-0.0005172818486816055,-0.0055700786626013965,-0.06400891843363432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-17,SPY,154.92999267578125,155.47999572753906,154.67999267578125,154.75,110.02864074707033,126201300,-0.0005172818486816055,0.002846282142285439,0.011236606165609508,0.13017755645344406,108.9500831604004,108.08727416992187,0.017961102193182032,78.38257812912535,-0.09216723899237682,1,-0.0018104431382264252,-0.022545856283636923,-0.07889596627055528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-18,SPY,154.22999572753906,154.8000030517578,153.3000030517578,154.47000122070312,109.82962036132812,237887400,-0.0018104431382264252,-0.000646733750343742,0.025060404519162915,0.13024812570244068,109.1015251159668,108.12993621826172,0.015718904519055332,71.30898876404494,2.1324503341451098,2,0.003876652243805623,-0.01868859681964885,-0.09095654217212701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-19,SPY,155.1999969482422,155.52999877929688,154.75,155.07000732421875,110.25621795654295,145212700,0.003876652243805623,-0.0023277249869080308,0.01618547792571512,0.11903713823849872,109.3070068359375,108.26964874267578,0.018348348193025332,73.14888766956122,0.23322992688980967,3,-0.010176294125967544,-0.04652925841371314,-0.08734592473339564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-20,SPY,154.88999938964844,154.99000549316406,152.8300018310547,153.5,109.13990783691406,245502500,-0.010176294125967544,0.0020662091055791976,0.004395209399183031,0.12452834972936172,109.34397964477539,108.32368659973145,0.0075350208509672445,63.17575346730359,2.1468797499887797,4,0.003057288206468556,-0.0562084488713408,-0.05896831308096129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-23,SPY,154.17999267578125,154.72000122070312,153.3000030517578,153.97000122070312,109.47409057617188,121183900,0.003057288206468556,-0.0062996418821619216,-0.008756818770732089,0.11906787816469429,109.40583801269531,108.44526748657226,0.009487026160242662,60.12999938171515,-0.3045423658247037,0,-0.01749305946971713,-0.04374323701034122,-0.06251022031694298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-24,SPY,153.1199951171875,154.27999877929688,150.75999450683594,151.3000030517578,107.5757064819336,256732400,-0.01749305946971713,-0.0071190059194989885,-0.0055700786626013965,0.13491600163331544,109.43285446166992,108.49752655029297,-0.008496231183040659,45.96250213482069,2.2279209381436016,1,0.0020468163257616467,-0.03757748442366804,-0.04301389982103743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-25,SPY,152.02000427246094,152.38999938964844,150.25,151.61000061035156,107.7961196899414,265214500,0.0020468163257616467,-0.014435771263248576,-0.022545856283636923,0.12876435478919912,109.40583801269531,108.61555442810058,-0.007544359023657243,47.81270665044894,2.2431875470402485,2,-0.023964009350258664,-0.03476423835143816,-0.03326298131063954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-26,SPY,150.19000244140625,150.8000030517578,146.38999938964844,148.02000427246094,105.24359893798828,467592500,-0.023964009350258664,-0.015446243143955485,-0.01868859681964885,0.1473288073640566,108.9529296875,108.53094482421875,-0.03028948003313514,34.32377730238031,4.625610133297365,3,-0.019855484583595207,-0.0028419068231197997,-0.010185453101396291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-27,SPY,148.2100067138672,148.8699951171875,145.0500030517578,145.11000061035156,103.17454528808594,422987600,-0.019855484583595207,-0.021917193024497017,-0.04652925841371314,0.1620469177368852,108.26040191650391,108.34359245300293,-0.04770976342841138,28.533101774572657,3.489806422284128,4,0.015522500067468137,-0.009068678605235192,0.021947609184783445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-30,SPY,145.92999267578125,147.80999755859375,145.2899932861328,147.3800048828125,104.78856658935548,283017500,0.015522500067468137,-0.04381949393385387,-0.0562084488713408,0.1732604121553928,107.7307014465332,108.23516464233398,-0.03184360706031053,40.53481637133489,1.611623715546353,0,-0.011327306883043953,-0.00797024495657439,-0.002922244957461295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-07-31,SPY,148.3300018310547,149.4600067138672,145.0399932861328,145.72000122070312,103.60829162597656,316976700,-0.011327306883043953,-0.00433298451612707,-0.04374323701034122,0.17268569653636687,107.08866653442382,108.01937484741211,-0.04083603730966445,33.74834095225168,1.9404296159221477,1,0.004860062397991527,0.013969855582355528,-0.013820319629195943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-01,SPY,145.17999267578125,147.00999450683594,143.9499969482422,146.42999267578125,104.1130599975586,467670000,0.004860062397991527,0.004195193184424184,-0.03757748442366804,0.17328101016927458,106.51701049804687,107.80926780700683,-0.03428469448531035,27.38660348807292,3.375469665128998,2,0.007958322178059696,0.022954141727669075,0.0007513495912228052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-02,SPY,146.75999450683594,147.75999450683594,145.25999450683594,147.60000610351562,104.94493103027344,294758400,0.007958322178059696,-0.006467244485052426,-0.03476423835143816,0.1768351239728905,105.98588180541992,107.64644432067871,-0.025096168363512916,30.2018197651863,1.3843563237155008,3,-0.0260822563657106,-0.01508587749934076,-0.009871951286385183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-03,SPY,147.27999877929688,147.5800018310547,143.1999969482422,143.8000030517578,102.2431182861328,359398200,-0.0260822563657106,0.012818384576051223,-0.0028419068231197997,0.19495755001703288,105.2962028503418,107.3200912475586,-0.047306826731209006,25.033833048841004,1.9935023609490228,4,0.01662093371612894,0.006308814395614704,0.02601508020711485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-06,SPY,144.2100067138672,146.8300018310547,142.52999877929688,146.2100067138672,103.95669555664062,324980000,0.01662093371612894,-0.018123934187650903,-0.009068678605235192,0.2068763595848212,104.74446334838868,107.075150680542,-0.029123985388591844,32.51450712679356,1.558594655378168,0,0.010612793655885966,-0.006725357804117316,0.019438687098845442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-07,SPY,145.94000244140625,149.0,145.22999572753906,147.77000427246094,105.06584167480467,232568700,0.010612793655885966,-0.00946132264958166,-0.00797024495657439,0.20657914966970123,104.49347686767578,106.96316566467286,-0.01773810617961935,36.96493213141993,0.5625292698212949,1,0.013844348543305074,-0.03274248114560585,0.000135418487808181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-08,SPY,148.41000366210938,150.58999633789062,147.33999633789062,149.8300018310547,106.53052520751952,274930600,0.013844348543305074,0.027233727372014904,0.013969855582355528,0.21145758172495524,104.36691741943359,106.88637771606446,-0.003329259688173103,40.353454222494754,0.97765488795325,2,-0.03008169704895014,-0.060457848728709074,-0.01141128317079243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-09,SPY,147.42999267578125,148.9499969482422,145.2899932861328,145.38999938964844,103.37362670898438,357622100,-0.03008169704895014,0.02445714219919104,0.022954141727669075,0.22628377640139505,104.1799201965332,106.5664249420166,-0.029960639430002822,36.49684592070746,1.7681800046781806,3,-0.0046875644707551345,-0.022888881997221944,0.0046666486773032645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-10,SPY,144.38999938964844,146.5,143.1199951171875,144.7100067138672,102.89019012451172,411018400,-0.0046875644707551345,-0.016237348505645066,-0.01508587749934076,0.2252308298392329,104.15148468017578,106.20594329833985,-0.031220034122892204,34.68921754292961,2.1799194412424203,4,0.003586761516396919,0.0,0.007435054835421617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-13,SPY,146.5,146.88999938964844,145.02000427246094,145.22999572753906,103.25989532470705,181917200,0.003586761516396919,-0.034769261519705275,0.006308814395614704,0.2263271598044516,103.99861755371094,105.86465950012207,-0.024604662100783714,39.19544471413723,-0.09400045280668488,0,-0.015404329685602569,-0.004071380545910053,0.015441746910729748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-14,SPY,145.6999969482422,146.05999755859375,142.72000122070312,143.00999450683594,101.68143463134766,264134500,-0.015404329685602569,-0.0011008029543582154,-0.006725357804117316,0.23012359841380037,103.80593185424804,105.44729919433594,-0.035713238667667735,35.666622314360595,0.6972557905474025,1,-0.01387101903979815,0.013336210165880935,0.03341902744623315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-15,SPY,142.72000122070312,144.4600067138672,140.6199951171875,141.0399932861328,100.28074645996094,323834000,-0.01387101903979815,-0.01181756816920565,-0.03274248114560585,0.2326086979919494,103.42270050048828,104.96985549926758,-0.04467100594741091,37.702560814088535,1.2503476953351433,2,0.00748726968253699,0.03900496404183862,0.0542986949778852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-16,SPY,139.7899932861328,142.94000244140625,137.0,142.10000610351562,101.03439331054688,546743700,0.00748726968253699,-0.02927534872540072,-0.060457848728709074,0.23468688318271377,103.03164672851562,104.50876426696777,-0.03324478076829629,44.32711403043995,3.1065976175257695,3,0.01820131752646681,0.030631213218286213,0.04674411951196156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-17,SPY,145.5,145.80999755859375,141.38999938964844,144.7100067138672,102.89019012451172,388218100,0.01820131752646681,-0.006383749357261159,-0.022888881997221944,0.2466816351855662,103.09635391235352,104.19627838134765,-0.012534883943318809,45.0316680643744,1.599081516174642,4,-0.0004846190295131336,0.024707473394403934,0.02315549111677928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-08-20,SPY,145.1699981689453,145.47000122070312,143.2899932861328,144.63999938964844,102.84033966064452,187320400,-0.0004846190295131336,0.0256885872090038,0.0,0.24585694841970446,102.9847183227539,103.86459083557129,-0.009861408654160853,47.86375503887416,-0.18942966308836026,0,0.0020032610261884187,0.015844738349140464,0.0526545000229266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
