,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.0110409848859784,,0.00848793391057002,,-1.1107506015416662,,0.5119047619047619,,0.00019624706347823025,,0.007638050796767647,,0.408,,0.512,,0.798,
