,rmse,rmse,mae,mae,r2,r2,dir_acc,dir_acc,avg_daily_pnl,avg_daily_pnl,vol,vol,sharpe,sharpe,hit_ratio,hit_ratio,turnover,turnover
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
horizon,,,,,,,,,,,,,,,,,,
target_h1,0.0078051223030277134,,0.005729764029749861,,-0.05482573352868214,,0.503968253968254,,0.0005084463836279262,,0.007627582503937539,,1.058,,0.504,,0.202,
