Price,z_ret_1,z_ret_2,z_ret_5,z_vol_20,z_ma_10,z_ma_20,z_ma_gap,z_rsi_14,z_vol_z,z_dow,target_h1,target_h5,target_h20,Symbol
2011-02-14,0.17406305212332734,0.3732167086536026,0.547322449934826,-0.34361767397184856,-1.3241595189640292,-1.340977161480784,0.7807865933876489,0.8536254302758015,-0.7048050907765864,-1.4439205830902457,-0.0031525543633836,-0.0120638143084672,-0.0371814805990107,SPY
2011-02-15,-0.33709890001529924,0.515583966789878,0.37649100346434666,-0.33065657187770103,-1.3214435579517423,-1.338879307148564,0.5867925451915315,0.5750142514385289,-0.3331852929421552,-0.7301740414293161,0.0062953499331728,-0.0150743809013729,-0.0527149532364363,SPY
2011-02-16,0.5324871517287532,-0.12516110020060855,0.033687079853467895,-0.40223002416671577,-1.3174235163985584,-1.3355131384402545,0.7661793625560135,0.6775318223360384,-0.11389250434715135,-0.01642749976838642,0.002983934259972,-0.0220568895242871,-0.0458620755506702,SPY
2011-02-17,0.22770412360349918,0.14888336370309435,0.41536721119762504,-0.41024037936839125,-1.3132718449556309,-1.3318043505551995,0.7933971555463845,1.9061187276724758,-0.4980115221839808,0.6973190418925432,0.0020838975019463,-0.0144047289007964,-0.0452152374297822,SPY
2011-02-18,0.14486465081995803,0.5807213511297286,0.5315485285469073,-0.41019937084829405,-1.309227783089053,-1.328101515963005,0.7820438532339538,1.8443541292865124,-0.06662715583084876,1.411065583553473,-0.0202744416401747,-0.0103112753523966,-0.0319202447156188,SPY
2011-02-22,-1.9129991090022032,0.2843523274633355,0.3590668090813268,-0.13971039649872927,-1.3093952590433124,-1.3264605290401896,-0.13107050159924669,-0.07634452003263878,1.9505432778336032,-0.7301740414293161,-0.0061631209562893,-0.0068502796460307,-0.0151202850999077,SPY
2011-02-23,-0.6141917488486229,-1.3523899295505897,-0.6519141828126753,-0.11438832692936088,-1.3112497247938373,-1.3253484706700747,-0.4211147737882917,-0.29368502876308666,1.7602408130188771,-0.01642749976838642,-0.0006871586897414,0.0014493721742292,-0.0060998543898405,SPY
2011-02-24,-0.11018363684833488,-1.932750469896103,-0.7861390316830963,-0.11896649034795291,-1.312852946870139,-1.3245910635836595,-0.47015411946434477,-0.42309775843344305,2.3209651992927363,0.6973190418925432,0.0106360948834627,0.0192140075629989,0.0041053738225702,SPY
2011-02-25,0.9320097489597943,-0.5543509701760676,-1.0974512500726883,-0.07113427082925464,-1.3128409664562772,-1.3231844786014109,-0.05822991843555866,-0.10456666279772107,0.10530200372220914,1.411065583553473,0.0061773510503462,0.0010575340062439,-0.0034793967635584,SPY
2011-02-28,0.5216265228097248,0.6278462119344074,-0.756282878098929,-0.2515601857116418,-1.3127931042864978,-1.3199204782011922,0.11708756737213329,-0.1045666627977259,0.13224710551099741,-1.4439205830902457,-0.0168134459338089,-0.0130018842808379,-0.0120969712434169,SPY
2011-03-01,-1.5944487197377066,1.1109166212149775,-0.573777968495934,-0.09323433370009371,-1.3157842103150628,-1.3185679868940283,-0.6294734650889274,-0.918724820539486,2.3558500148532704,-0.7301740414293161,0.0021365308639706,0.0125233413764425,0.0114123999157431,SPY
2011-03-02,0.1497090306989338,-0.8207669831837977,-0.4194709265182415,-0.2152572048171364,-1.317937781909591,-1.3182854385940355,-0.5473365395819431,-0.7625800243878714,1.2024344850476485,-0.01642749976838642,0.0170774766990282,0.0089526508530966,0.0161539019364331,SPY
2011-03-03,1.5248751723336458,-1.1051282464306416,-0.04943443110350846,-0.0784431025227154,-1.318392407088259,-1.3164941489581061,0.12756648735685777,-0.21514835174778735,0.7275232414844022,0.6973190418925432,-0.0075203786732922,-0.026804082655599,-0.0022802584426129,SPY
2011-03-04,-0.7391138842006798,1.2798493393002794,0.742594386965035,-0.04491651457165223,-1.3205220297521965,-1.3154782577856083,-0.2189568561663229,-0.6186839745360099,2.486813687888654,1.411065583553473,-0.0078820672367356,-0.0123811840921455,0.0094545780383512,SPY
2011-03-07,-0.7724037355765412,0.6002717118830838,-0.06690437148065423,-0.015358579367434719,-1.3242310683274525,-1.31530993978667,-0.5555040411264617,-0.90020947842324,1.3494997983451624,-1.4439205830902457,0.0087117797234714,-0.0105553935903008,0.0181624910604174,SPY
2011-03-08,0.7548955901195139,-1.1561854221338606,-0.693737639090987,0.0015720120115672307,-1.3233337270011758,-1.314943250418813,-0.19805990303284288,-0.5627143862430216,0.5872789102747538,-0.7301740414293161,-0.0014341596593752,-0.0307907280209551,0.0093002502514529,SPY
2011-03-09,-0.17893768043762023,-0.013893299735108474,0.4442938411976033,-0.006607582199336542,-1.3216946112718229,-1.3150514437461842,-0.255843538596667,-0.7839348484330805,0.20969168411123096,-0.01642749976838642,-0.0186792568096674,-0.0480425953623893,0.0138820891571951,SPY
2011-03-10,-1.76617813844385,0.43985991358016374,0.28509610181241773,0.13910882733626687,-1.3228791018225083,-1.3164520096863546,-1.00148898806071,-1.2736609348796544,2.5748297269306972,0.6973190418925432,0.0069025198901613,-0.0162151109337829,0.0300145583892836,SPY
2011-03-11,0.5883711349976859,-1.4877066177062148,-1.3091028647921765,0.16302370234763866,-1.3246618159583332,-1.3173416384508418,-0.6905346549852263,-1.134433670835556,1.2881437338998558,1.411065583553473,-0.006056276734891,-0.0194868584430842,0.0196553794255613,SPY
2011-03-14,-0.6043577960776069,-0.9010364322860756,-0.6660639815085889,0.15489096802869545,-1.3283707950479193,-1.3191810086969793,-0.8949771619730231,-0.8329255267616527,1.3924050275545836,-1.4439205830902457,-0.0115235547071828,0.0019483085079166,0.0226965124929456,SPY
2011-03-15,-1.1075666047702717,-0.012730000808171263,-0.5846618777462453,0.1900639953991782,-1.3312064174332217,-1.3221083970081287,-1.2959549325571358,-0.9484853286356167,3.007869771819578,-0.7301740414293161,-0.0186860270008093,0.0099973811906357,0.0267179555025549,SPY
2011-03-16,-1.766801267510344,-1.3094127551776862,-1.4868457763510334,0.29678501398591833,-1.337224594526207,-1.3262139395854244,-1.9541252403555913,-1.2747019562848219,3.777177827090418,-0.01642749976838642,0.0131482276189389,0.0315407179452229,0.0453279940976978,SPY
2011-03-17,1.1632266959493986,-2.1981956196609693,-2.256013046091307,0.35969165125726277,-1.3439486523692163,-1.3298205591623882,-1.3233115761020415,-1.2183818809233822,1.1563228169364352,0.6973190418925432,0.0036307723808599,0.0279105598489532,0.0329403691509151,SPY
2011-03-18,0.28723916862564935,-0.461988893001342,-0.8369980017397597,0.36236179184038675,-1.3489198935739546,-1.3333880818632484,-1.0798011684588336,-1.2927690447925182,0.8446444863475785,1.411065583553473,0.0153788902161098,0.0273311117654273,0.0329510785446789,SPY
2011-03-21,1.3685371033964748,1.1084925862772617,-0.982867492224702,0.4641007660003636,-1.3502675414192842,-1.3359285957965112,-0.3695692825053863,-0.5830167545507131,-0.08047325111200034,-1.4439205830902457,-0.0034744820244636,0.0095119981198052,0.0063004163219195,SPY
2011-03-22,-0.36672915398048705,1.2654691417170958,-0.02718956392702251,0.3340563382374953,-1.3535318294370302,-1.3371177660453306,-0.48397543609332927,-0.7060902593952608,-0.3909379222362292,-0.7301740414293161,0.0028573097537778,0.01968240536962,0.0155026337782002,SPY
2011-03-23,0.2160495914512643,0.7654570092296279,0.33167496573689426,0.3264386272952747,-1.356124238713508,-1.3375967072604906,-0.3508378122169485,-1.089830281589402,-0.1811328457291262,-0.01642749976838642,0.0095180695226693,0.0237031285005029,0.0261856239536824,SPY
2011-03-24,0.829106583482514,-0.1157137120316669,1.2921755993595254,0.36046482021362675,-1.3542953161095188,-1.3372729401778025,0.04367786277727344,-0.6624006303804949,-0.07435996683749838,0.6973190418925432,0.003051324297334,0.0128283752978157,0.0217632691445865,SPY
2011-03-25,0.2339067093491936,0.7986002639278471,1.1303265231770747,0.32174217903281005,-1.353062523195099,-1.337549224370449,0.18126285401281836,-0.39048950754556716,-0.14219940041674609,1.411065583553473,-0.0024402234295122,0.0139915088081536,0.0176649324168511,SPY
2011-03-28,-0.2715358899680704,0.8122534873204442,1.1044920734018078,0.306965700017283,-1.3512690659473396,-1.3385115956792215,0.10330330869084638,-0.6865548733838641,-0.7462522391454882,-1.4439205830902457,0.0066959252253511,0.0172575780229964,0.0286735277489498,SPY
2011-03-29,0.5693561414875201,-0.02927747256330132,0.31003436510045274,0.2140304628807437,-1.3466354416091193,-1.337608267168514,0.36498785394096506,-0.46746043317529395,-0.49876828544387297,-0.7301740414293161,0.0068780328846607,0.0104111917121523,0.0284852377706812,SPY
2011-03-30,0.5861173485743769,0.22720098381937887,0.763477706720561,0.22856954902044674,-1.3380607369955737,-1.336323850211134,0.6256892712459543,0.26159114854161053,-0.419025239170513,-0.01642749976838642,-0.0013566836800178,0.0066808380738585,0.0248451009968304,SPY
2011-03-31,-0.1718067835868804,0.8829468508812995,0.9427399611627324,0.11377567039636279,-1.3317003983309126,-1.336506585220493,0.5722026868837439,0.054363267385191615,-0.46079779449420477,0.6973190418925432,0.0042144578076719,0.0054907341762975,0.0285497075765626,SPY
2011-04-01,0.3409616333998732,0.31626733158859777,0.45789365064647936,0.09516230656390348,-1.3252235629308597,-1.3357501643723524,0.7333820462207604,0.3769512417821336,-0.1869689872740772,1.411065583553473,0.0008258457853305,-0.0021803827049353,0.0227951472538627,SPY
2011-04-04,0.029073445616863435,0.1288257878645929,0.5097514703702223,0.06281304136844437,-1.3209937868037158,-1.3343021633597547,0.7292930435544444,0.8893198883844814,-0.873202846232007,-1.4439205830902457,-0.0001504610854929,-0.0060213721577726,0.0183652135309131,SPY
2011-04-05,-0.060785935939250635,0.2824151106294384,0.6553677964782894,0.03417140471703406,-1.3162473657387546,-1.3335575295533015,0.7023378673143313,1.9858043215388412,-0.6021331287445323,-0.7301740414293161,0.0031476792463669,-0.0133730227698531,0.0118630428429842,SPY
2011-04-06,0.24277522844776858,-0.024753680156008557,0.35012453428071677,0.03532447053601632,-1.3114407332789997,-1.3324450886422796,0.8079949217777459,1.8918232149176248,-0.6064255114737386,-0.01642749976838642,-0.0025467875775788,-0.0165966904218866,-0.0003743651422585,SPY
2011-04-07,-0.2813440647617628,0.13863876632187302,0.1838082818805514,-0.1478425761508122,-1.3085326692452297,-1.330065194072208,0.6326154214355091,1.6241545295556066,0.03373238439953762,0.6973190418925432,-0.0034566590735609,-0.0132893001721514,0.0065787093523432,SPY
2011-04-08,-0.36508872780559914,-0.02999591599806484,0.13074799875422904,-0.15304108933961155,-1.3066581092355054,-1.328504038654855,0.4412102894314852,0.9714973235199583,-0.27441278586137113,1.411065583553473,-0.0030151436675067,-0.0061911593239667,0.0139027317302291,SPY
2011-04-11,-0.32445160589118877,-0.4947574992767151,-0.21126553002043866,-0.17095090476854463,-1.3048796542736256,-1.326709485466815,0.26326952432118744,1.0058207725018198,-0.6209403045412827,-1.4439205830902457,-0.0075021116975735,-0.0144477876631095,0.025417703284897,SPY
2011-04-12,-0.7374325899375364,-0.5277167311253143,-0.3825144338097979,-0.21767511989244911,-1.305348258584655,-1.3246169508440782,-0.11260635615108318,0.2976250518521709,-0.10875573695492022,-0.7301740414293161,-7.598840566647169e-05,-0.0012179405337189,0.0223394250486252,SPY
2011-04-13,-0.05393146307624049,-0.8124039890360236,-0.7102846929629895,-0.475262111150819,-1.3069224397570463,-1.3210998398620761,-0.20979513065304245,-0.1874565935238614,-0.10851957601799588,-0.01642749976838642,0.0007606026721562,0.0123983478012075,0.0271647646119559,SPY
2011-04-14,0.02306846298707445,-0.6055692711850449,-0.8540105631770201,-0.5672146756795945,-1.3081601223935089,-1.3185261823455705,-0.24615019336466715,-0.3348838076958292,-0.12177102775597644,0.6973190418925432,0.0036414817746237,0.0167334598426247,0.0186748601692032,SPY
2011-04-15,0.2882248622935064,-0.024104175572429675,-0.7065519560589028,-0.5671812850192979,-1.309493969563486,-1.3159423097914162,-0.16077681384903436,0.08302181725056784,-0.0038830443954561648,1.411065583553473,-0.0112717720066495,0.0120449656375996,0.008671827138448,SPY
2011-04-18,-1.084392499954878,0.23750224782499113,-0.3900843234034189,-0.6132617467763365,-1.3127384012647114,-1.3154472659949654,-0.6485820294990096,-1.097529367459566,0.523020340533073,-1.4439205830902457,0.005727735431817,0.0318851095468355,0.0197934306885176,SPY
2011-04-19,0.4802438565329536,-0.6092420035180887,-0.7582026349572036,-0.6044279658262252,-1.3150575571692051,-1.3142277913336955,-0.44027951892337813,-1.1918451516052786,-0.62673826915543,-0.7301740414293161,0.0135402999292599,0.032665009362101,0.0229621443951693,SPY
2011-04-20,1.1993130704117727,-0.46242781777107,-0.16835544947863698,-0.487563716742999,-1.3157304471668565,-1.3121509707741414,0.07787405758602531,-0.2766194682469749,-0.20089990834734084,-0.01642749976838642,0.0050957147135735,0.0223626055436509,0.0118005329199393,SPY
2011-04-21,0.42207260672487457,1.2836513923992359,0.438721055069827,-0.5270552871876556,-1.3151777301189793,-1.3104122506268714,0.24890680332121157,-0.23342769372100464,-0.4674281762476092,0.6973190418925432,-0.0010470124304013,0.0196148137297917,-0.0012717372351529,SPY
2011-04-25,-0.1433046109525948,1.2391747263887314,0.6320002072290071,-0.5271561026073507,-1.3142404263198493,-1.3089995509673176,0.16641012216423204,-0.33016003431813407,-1.3628403477854656,-1.4439205830902457,0.0085683719025864,0.0191217236451652,-0.011893062298216,SPY
2011-04-26,0.7416963200128026,0.2126339800433009,0.42296565951885456,-0.4963327108259776,-1.311440590513393,-1.3066993862902798,0.47190474339372535,0.04528424228697695,-0.2837051709309998,-0.7301740414293161,0.0065076352470825,0.0069492638049597,-0.0212949372443391,SPY
2011-04-27,0.5520259131483906,0.45701238332402,1.3075301544747064,-0.49774037410473204,-1.306393635948358,-1.3043991917272344,0.6905359219851787,0.1677098057286945,-0.3299705776044589,-0.01642749976838642,0.0032378961108099,-0.0062110032155446,-0.0244736180046363,SPY
2011-04-28,0.2510787976298052,0.9886492931269961,1.3423016606372873,-0.5175701837867058,-1.3008059566464407,-1.3023827827449264,0.7762425283295412,0.40826237186298997,-0.5627481746054761,0.6973190418925432,0.0023479228997143,-0.0185386280652304,-0.0231144789559749,SPY
2011-04-29,0.16916557470727034,0.6135321733484251,0.8829733073658051,-0.5221808351778564,-1.294954006308653,-1.3000645430100481,0.8154604965411523,0.6719180816930261,-0.691045462968826,1.411065583553473,-0.0015401025150278,-0.0164802640479218,-0.0216348862319604,SPY
2011-05-02,-0.1886886714156949,0.32080421137937054,0.7604641618077075,-0.5226391987121208,-1.289931072057012,-1.2982111203627917,0.6989610395311383,0.7574004358721057,-0.5361304007007676,-1.4439205830902457,-0.0036040879376191,-0.0110727982285689,-0.0097374766724582,SPY
2011-05-03,-0.37865809512616017,-0.015433894343818366,0.738479947193602,-0.5068461197149945,-1.2837186266641696,-1.2967199699313605,0.5036285547192525,0.9996850889675197,-0.37612242103096805,-0.7301740414293161,-0.0066526317734219,0.0010311175962112,-0.028850958244277,SPY
2011-05-04,-0.659246373175363,-0.43428978064871576,0.19577593052014405,-0.46818875475888705,-1.27948880294849,-1.2957600373208684,0.1929128352402761,0.5855322077721525,0.1992390439287059,-0.01642749976838642,-0.0090897287388758,-0.0028966405642121,-0.0232602114899851,SPY
2011-05-05,-0.8835570204242885,-0.7940695311075922,-0.3909690549866104,-0.4139425111625525,-1.2788760291685604,-1.2957902401208907,-0.1927879650461317,0.10363740299999456,0.7656847705191806,0.6973190418925432,0.0044062869170229,0.0109424393323278,-0.0241648615641443,SPY
2011-05-06,0.35861760371605367,-1.180105948472398,-0.9405910385293443,-0.40684288179845074,-1.2783713408503374,-1.2952589924139437,-0.01987080276611413,0.1286648210202006,0.6910218033582384,1.411065583553473,0.0038673633043249,-0.0011931493552914,-0.0392087290883571,SPY
2011-05-09,0.3090150207677372,-0.4018659021664088,-0.8488197421246702,-0.4097973961914705,-1.2770735657904204,-1.2941360734684,0.11513148652396778,0.7992327255657121,-0.7492832779604406,-1.4439205830902457,0.008499827887161,-0.0114220639157478,-0.0436963833399142,SPY
2011-05-10,0.735387522011305,0.5099527117459908,-0.6077301465365933,-0.38346183033517334,-1.2757758145247713,-1.2920774176247107,0.4243000059199121,0.8684915930279817,-0.7319287737242556,-0.7301740414293161,-0.0105803899338452,-0.0200720602594888,-0.0563923826882746,SPY
2011-05-11,-1.02075762516517,0.798024050665255,-0.06808213604254557,-0.34381378677271124,-1.2772538668550502,-1.2902843766686927,-0.07476673618974232,-0.06673790274420208,0.29458248447454827,-0.01642749976838642,0.0047493511576641,-0.0005952211871749,-0.0382099673384379,SPY
2011-05-12,0.3901932705676418,-0.2186956182121175,-0.24319958626760138,-0.33728603969306736,-1.2784915613886472,-1.288098914491642,0.06977466992397734,-0.07736125820718366,-0.011667450265405513,0.6973190418925432,-0.0077293017705963,-0.002965883890809,-0.0569672439054969,SPY
2011-05-13,-0.7583431868693181,-0.48262478392296326,0.3738099866134633,-0.2901009662856833,-1.2813634938266878,-1.286601733063729,-0.2971668051830949,-0.36328097203776394,-0.20823610092842704,1.411065583553473,-0.0063615512561314,-0.0032131375617314,-0.0484544170013032,SPY
2011-05-16,-0.6324552933945782,-0.28198753842930463,-0.16725014518621834,-0.2663421233538717,-1.2850045283844294,-1.2859074571813194,-0.5828741543579834,-0.9386850987139637,-0.4308837320132843,-1.4439205830902457,-0.0001501684565798,-0.0085199237990645,-0.029486647628695,SPY
